STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Reporter country,FLOW,Flow,PARTNER,Partner country,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,IMP,Imports,ZAF,South Africa,Q,Quarterly,2023-Q1,,972278548,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,IND,India,Q,Quarterly,2023-Q1,,24357665,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,CRI,Costa Rica,Q,Quarterly,2023-Q1,,21387794,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,BRA,Brazil,Q,Quarterly,2023-Q1,,15957822,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,EST,Estonia,Q,Quarterly,2023-Q1,,167912298,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,NZL,New Zealand,Q,Quarterly,2023-Q1,,8228188,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,CHE,Switzerland,Q,Quarterly,2023-Q1,,2028329596,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,IMP,Imports,ITA,Italy,Q,Quarterly,2023-Q1,,63208495,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,IMP,Imports,OECD,OECD - Total,Q,Quarterly,2023-Q1,,59470223346,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,EXP,Exports,ISL,Iceland,Q,Quarterly,2023-Q1,,40534762,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,OECD,OECD - Total,Q,Quarterly,2023-Q1,,4312717208,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,IMP,Imports,CRI,Costa Rica,Q,Quarterly,2023-Q1,,8265000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,EXP,Exports,CAN,Canada,Q,Quarterly,2023-Q1,,14004327,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,G-20,G20,Q,Quarterly,2023-Q1,,375450089501,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,RUS,Russia,Q,Quarterly,2023-Q1,,16233975,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,SAU,Saudi Arabia,Q,Quarterly,2023-Q1,,1140789079,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,ARG,Argentina,Q,Quarterly,2023-Q1,,113959908,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,EXP,Exports,KOR,Korea,Q,Quarterly,2023-Q1,,3488859,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,MEX,Mexico,Q,Quarterly,2023-Q1,,9753421,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,COL,Colombia,Q,Quarterly,2023-Q1,,1674608,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,SVN,Slovenia,Q,Quarterly,2023-Q1,,52826586,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,KOR,Korea,Q,Quarterly,2023-Q1,,5912415954,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,ISR,Israel,Q,Quarterly,2023-Q1,,541473249,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,G-7,G7,Q,Quarterly,2023-Q1,,38810122577,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,IMP,Imports,ITA,Italy,Q,Quarterly,2023-Q1,,933374000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,NOR,Norway,Q,Quarterly,2023-Q1,,197916755,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,SVN,Slovenia,Q,Quarterly,2023-Q1,,229161737,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,BRA,Brazil,Q,Quarterly,2023-Q1,,535013724,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,EXP,Exports,ITA,Italy,Q,Quarterly,2023-Q1,,8660421,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,HUN,Hungary,Q,Quarterly,2023-Q1,,126397734,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,EXP,Exports,CZE,Czechia,Q,Quarterly,2023-Q1,,25955799,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),IMP,Imports,COL,Colombia,Q,Quarterly,2023-Q1,,2580209037,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,EXP,Exports,JPN,Japan,Q,Quarterly,2023-Q1,,3266529737,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,KOR,Korea,Q,Quarterly,2023-Q1,,892600926,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,EXP,Exports,ESP,Spain,Q,Quarterly,2023-Q1,,67451792,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,CZE,Czechia,Q,Quarterly,2023-Q1,,56042742,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,EXP,Exports,IND,India,Q,Quarterly,2023-Q1,,4141631021,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,NZL,New Zealand,Q,Quarterly,2023-Q1,,629239144,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),EXP,Exports,WLD,World,Q,Quarterly,2023-Q1,,695936885119,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,G-7,G7,Q,Quarterly,2023-Q1,,1179804137,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,LTU,Lithuania,Q,Quarterly,2023-Q1,,979526858,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,CHL,Chile,Q,Quarterly,2023-Q1,,98261325,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,CZE,Czechia,Q,Quarterly,2023-Q1,,89299276,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,EXP,Exports,LVA,Latvia,Q,Quarterly,2023-Q1,,12790626,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,EXP,Exports,LVA,Latvia,Q,Quarterly,2023-Q1,,66196027,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,LVA,Latvia,Q,Quarterly,2023-Q1,,283045200,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,POL,Poland,Q,Quarterly,2023-Q1,,1841273565,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,EXP,Exports,ISR,Israel,Q,Quarterly,2023-Q1,,60430133,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,NLD,Netherlands,Q,Quarterly,2023-Q1,,1950261437,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,IMP,Imports,NOR,Norway,Q,Quarterly,2023-Q1,,250609682,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,IDN,Indonesia,Q,Quarterly,2023-Q1,,7598183578,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,GBR,United Kingdom,Q,Quarterly,2023-Q1,,1685976645,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,KOR,Korea,Q,Quarterly,2023-Q1,,1574264691,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,IMP,Imports,CRI,Costa Rica,Q,Quarterly,2023-Q1,,41322816,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,EXP,Exports,DNK,Denmark,Q,Quarterly,2023-Q1,,1383862303,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,IMP,Imports,G-20,G20,Q,Quarterly,2023-Q1,,78447599518,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,EXP,Exports,IDN,Indonesia,Q,Quarterly,2023-Q1,,860693513,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,IMP,Imports,FIN,Finland,Q,Quarterly,2023-Q1,,636702153,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),EXP,Exports,ZAF,South Africa,Q,Quarterly,2023-Q1,,7316165362,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,EXP,Exports,MEX,Mexico,Q,Quarterly,2023-Q1,,8230978,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,EXP,Exports,NLD,Netherlands,Q,Quarterly,2023-Q1,,711615000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,EXP,Exports,G-7,G7,Q,Quarterly,2023-Q1,,46110368539,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,SWE,Sweden,Q,Quarterly,2023-Q1,,352090831,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,WLD,World,Q,Quarterly,2023-Q1,,200666441558,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,EXP,Exports,GBR,United Kingdom,Q,Quarterly,2023-Q1,,101238274,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,EXP,Exports,RUS,Russia,Q,Quarterly,2023-Q1,,186938000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,IMP,Imports,DNK,Denmark,Q,Quarterly,2023-Q1,,138829142,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,EXP,Exports,ITA,Italy,Q,Quarterly,2023-Q1,,598240494,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),IMP,Imports,BRA,Brazil,Q,Quarterly,2023-Q1,,11922611093,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,CAN,Canada,Q,Quarterly,2023-Q1,,3932139334,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,ITA,Italy,Q,Quarterly,2023-Q1,,2331160125,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,POL,Poland,Q,Quarterly,2023-Q1,,22543140806,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,IMP,Imports,NLD,Netherlands,Q,Quarterly,2023-Q1,,161429376,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,NZL,New Zealand,Q,Quarterly,2023-Q1,,161318282,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,NLD,Netherlands,Q,Quarterly,2023-Q1,,171802890,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,EXP,Exports,SVK,Slovak Republic,Q,Quarterly,2023-Q1,,43210632,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),IMP,Imports,CHN,China (People's Republic of),Q,Quarterly,2023-Q1,,141521333849,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,NLD,Netherlands,Q,Quarterly,2023-Q1,,198480270,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),EXP,Exports,USA,United States,Q,Quarterly,2023-Q1,,130333721598,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,LUX,Luxembourg,Q,Quarterly,2023-Q1,,1049654921,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,MEX,Mexico,Q,Quarterly,2023-Q1,,4000948,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,RUS,Russia,Q,Quarterly,2023-Q1,,794801532,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,IMP,Imports,ESP,Spain,Q,Quarterly,2023-Q1,,3260388408,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,IMP,Imports,SAU,Saudi Arabia,Q,Quarterly,2023-Q1,,264545562,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,LUX,Luxembourg,Q,Quarterly,2023-Q1,,27303957,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,OECD,OECD - Total,Q,Quarterly,2023-Q1,,92129665409,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,EXP,Exports,TUR,Türkiye,Q,Quarterly,2023-Q1,,55930858,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,IMP,Imports,DEU,Germany,Q,Quarterly,2023-Q1,,17763139371,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,IMP,Imports,POL,Poland,Q,Quarterly,2023-Q1,,310952000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,POL,Poland,IMP,Imports,ARG,Argentina,Q,Quarterly,2023-Q1,,171802751,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,LUX,Luxembourg,Q,Quarterly,2023-Q1,,154671999,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,EXP,Exports,BRA,Brazil,Q,Quarterly,2023-Q1,,179706993,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,IMP,Imports,SVK,Slovak Republic,Q,Quarterly,2023-Q1,,85451000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,DEU,Germany,IMP,Imports,USA,United States,Q,Quarterly,2023-Q1,,25770200095,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,LVA,Latvia,IMP,Imports,SVK,Slovak Republic,Q,Quarterly,2023-Q1,,54197269,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,EXP,Exports,DNK,Denmark,Q,Quarterly,2023-Q1,,73877628,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,NOR,Norway,IMP,Imports,OECD,OECD - Total,Q,Quarterly,2023-Q1,,18809781308,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CHE,Switzerland,EXP,Exports,G-20,G20,Q,Quarterly,2023-Q1,,96228744174,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,EXP,Exports,AUT,Austria,Q,Quarterly,2023-Q1,,24373976,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,IMP,Imports,NOR,Norway,Q,Quarterly,2023-Q1,,78039000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,CHE,Switzerland,Q,Quarterly,2023-Q1,,1151807370,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,IMP,Imports,ZAF,South Africa,Q,Quarterly,2023-Q1,,341099676,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,EXP,Exports,HUN,Hungary,Q,Quarterly,2023-Q1,,13176895,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,IMP,Imports,IRL,Ireland,Q,Quarterly,2023-Q1,,5230161445,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EST,Estonia,IMP,Imports,FRA,France,Q,Quarterly,2023-Q1,,140539262,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,EXP,Exports,BEL,Belgium,Q,Quarterly,2023-Q1,,1506105288,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,JPN,Japan,IMP,Imports,CRI,Costa Rica,Q,Quarterly,2023-Q1,,146874142,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,IMP,Imports,CHE,Switzerland,Q,Quarterly,2023-Q1,,16799328,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,ESP,Spain,Q,Quarterly,2023-Q1,,3052859766,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,GBR,United Kingdom,EXP,Exports,LVA,Latvia,Q,Quarterly,2023-Q1,,111186620,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISL,Iceland,IMP,Imports,POL,Poland,Q,Quarterly,2023-Q1,,47339664,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,ISR,Israel,EXP,Exports,SVN,Slovenia,Q,Quarterly,2023-Q1,,243116000,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,EU28,European Union (28 countries),EXP,Exports,COL,Colombia,Q,Quarterly,2023-Q1,,2467963452,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_QITS(1.0),Quarterly International Trade Statistics (by partner country),I,CAN,Canada,EXP,Exports,ITA,Italy,Q,Quarterly,2023-Q1,,495664491,,A,,USD,US Dollar,0,Units,,
